"","Casual","Registered","Month","Day","Year","Hour","Holiday","WorkDay","Weather","Temp","TempFeel","Humidity","Windspeed","MonthName"
"4010",10,50,"6",1,"2011","23","0","1","1",0.62,0.5909,0.78,0.2537,"June"
"4011",10,23,"6",2,"2011","0","0","1","1",0.62,0.5909,0.78,0.1642,"June"
"4012",2,12,"6",2,"2011","1","0","1","3",0.62,0.5909,0.78,0.1642,"June"
"4013",1,5,"6",2,"2011","2","0","1","3",0.62,0.5758,0.83,0.1642,"June"
"4014",0,2,"6",2,"2011","3","0","1","3",0.62,0.5758,0.83,0.1642,"June"
"4015",2,7,"6",2,"2011","4","0","1","2",0.6,0.5455,0.88,0.1045,"June"
"4016",3,22,"6",2,"2011","5","0","1","2",0.6,0.5455,0.88,0.1343,"June"
"4017",8,107,"6",2,"2011","6","0","1","2",0.6,0.5455,0.88,0.1343,"June"
"4018",21,288,"6",2,"2011","7","0","1","2",0.6,0.5152,0.94,0,"June"
"4019",33,368,"6",2,"2011","8","0","1","2",0.62,0.5606,0.88,0.1045,"June"
"4020",32,243,"6",2,"2011","9","0","1","2",0.62,0.5606,0.88,0.2537,"June"
"4021",41,120,"6",2,"2011","10","0","1","2",0.64,0.5758,0.83,0.194,"June"
"4022",52,119,"6",2,"2011","11","0","1","1",0.66,0.6061,0.83,0.1642,"June"
"4023",40,149,"6",2,"2011","12","0","1","1",0.7,0.6667,0.74,0.1642,"June"
"4024",49,158,"6",2,"2011","13","0","1","1",0.74,0.697,0.66,0.1642,"June"
"4025",44,108,"6",2,"2011","14","0","1","1",0.76,0.7121,0.62,0.2239,"June"
"4026",42,128,"6",2,"2011","15","0","1","1",0.78,0.7424,0.59,0.2537,"June"
"4027",62,273,"6",2,"2011","16","0","1","1",0.8,0.7727,0.59,0.2239,"June"
"4028",65,507,"6",2,"2011","17","0","1","1",0.78,0.7576,0.66,0.2239,"June"
"4029",67,469,"6",2,"2011","18","0","1","2",0.76,0.7273,0.7,0.2537,"June"
"4030",67,358,"6",2,"2011","19","0","1","2",0.74,0.7121,0.74,0.2239,"June"
"4031",72,254,"6",2,"2011","20","0","1","3",0.74,0.697,0.7,0.2239,"June"
"4032",38,191,"6",2,"2011","21","0","1","1",0.72,0.697,0.74,0.194,"June"
"4033",12,97,"6",2,"2011","22","0","1","1",0.7,0.6667,0.79,0.1045,"June"
"4034",11,53,"6",2,"2011","23","0","1","1",0.7,0.6667,0.74,0.1045,"June"
"4035",15,18,"6",3,"2011","0","0","1","1",0.66,0.6061,0.78,0.194,"June"
"4036",2,19,"6",3,"2011","1","0","1","1",0.66,0.6061,0.78,0.1343,"June"
"4037",2,5,"6",3,"2011","2","0","1","1",0.66,0.6061,0.78,0,"June"
"4038",0,7,"6",3,"2011","3","0","1","1",0.66,0.6061,0.78,0.1343,"June"
"4039",3,8,"6",3,"2011","4","0","1","1",0.64,0.5758,0.83,0,"June"
"4040",2,21,"6",3,"2011","5","0","1","1",0.64,0.5758,0.89,0,"June"
"4041",12,110,"6",3,"2011","6","0","1","1",0.66,0.6061,0.83,0,"June"
"4042",23,288,"6",3,"2011","7","0","1","1",0.7,0.6667,0.79,0,"June"
"4043",27,396,"6",3,"2011","8","0","1","1",0.72,0.697,0.74,0.1045,"June"
"4044",14,205,"6",3,"2011","9","0","1","1",0.72,0.697,0.79,0.1642,"June"
"4045",31,104,"6",3,"2011","10","0","1","1",0.74,0.697,0.7,0.2537,"June"
"4046",37,108,"6",3,"2011","11","0","1","1",0.74,0.697,0.7,0.1642,"June"
"4047",44,144,"6",3,"2011","12","0","1","2",0.8,0.7727,0.59,0.2239,"June"
"4048",34,113,"6",3,"2011","13","0","1","2",0.82,0.7879,0.56,0.2537,"June"
"4049",32,113,"6",3,"2011","14","0","1","2",0.82,0.7727,0.52,0.2836,"June"
"4050",32,114,"6",3,"2011","15","0","1","2",0.82,0.7879,0.56,0.2836,"June"
"4051",34,224,"6",3,"2011","16","0","1","2",0.82,0.803,0.59,0.3284,"June"
"4052",67,462,"6",3,"2011","17","0","1","2",0.8,0.7576,0.55,0.3881,"June"
"4053",66,447,"6",3,"2011","18","0","1","2",0.8,0.7727,0.59,0.2537,"June"
"4054",62,280,"6",3,"2011","19","0","1","2",0.8,0.7424,0.52,0.2537,"June"
"4055",52,230,"6",3,"2011","20","0","1","1",0.74,0.7121,0.74,0.1343,"June"
"4056",31,216,"6",3,"2011","21","0","1","1",0.74,0.7121,0.79,0.1642,"June"
"4057",25,123,"6",3,"2011","22","0","1","2",0.72,0.697,0.79,0.194,"June"
"4058",14,91,"6",3,"2011","23","0","1","2",0.72,0.697,0.79,0.2239,"June"
"4059",5,44,"6",4,"2011","0","0","1","1",0.72,0.697,0.79,0.2239,"June"
"4060",5,26,"6",4,"2011","1","0","1","1",0.72,0.697,0.74,0.2239,"June"
"4061",0,4,"6",4,"2011","2","0","1","1",0.72,0.697,0.74,0.2239,"June"
"4062",1,4,"6",4,"2011","3","0","1","2",0.72,0.697,0.74,0.1642,"June"
"4063",0,7,"6",4,"2011","4","0","1","2",0.7,0.6667,0.79,0.1343,"June"
"4064",2,22,"6",4,"2011","5","0","1","1",0.72,0.697,0.74,0.1642,"June"
"4065",8,92,"6",4,"2011","6","0","1","1",0.72,0.697,0.74,0.1642,"June"
"4066",26,301,"6",4,"2011","7","0","1","2",0.72,0.697,0.74,0.1343,"June"
"4067",20,412,"6",4,"2011","8","0","1","2",0.74,0.697,0.7,0.194,"June"
"4068",33,194,"6",4,"2011","9","0","1","2",0.74,0.697,0.7,0.1343,"June"
"4069",39,88,"6",4,"2011","10","0","1","2",0.76,0.7273,0.66,0.1343,"June"
"4070",28,108,"6",4,"2011","11","0","1","3",0.76,0.7273,0.66,0.2537,"June"
"4071",30,130,"6",4,"2011","12","0","1","2",0.76,0.7273,0.66,0.2836,"June"
"4072",37,149,"6",4,"2011","13","0","1","2",0.76,0.7121,0.62,0.2836,"June"
"4073",46,103,"6",4,"2011","14","0","1","2",0.76,0.7273,0.66,0.2985,"June"
"4074",62,127,"6",4,"2011","15","0","1","2",0.76,0.697,0.52,0.3582,"June"
"4075",58,217,"6",4,"2011","16","0","1","2",0.74,0.6818,0.62,0.2985,"June"
"4076",74,495,"6",4,"2011","17","0","1","2",0.72,0.6818,0.7,0.3582,"June"
"4077",57,483,"6",4,"2011","18","0","1","1",0.72,0.6818,0.7,0.4179,"June"
"4078",56,344,"6",4,"2011","19","0","1","1",0.72,0.6818,0.7,0.3582,"June"
"4079",75,277,"6",4,"2011","20","0","1","1",0.7,0.6667,0.74,0.2239,"June"
"4080",46,188,"6",4,"2011","21","0","1","1",0.7,0.6667,0.74,0.194,"June"
"4081",23,139,"6",4,"2011","22","0","1","2",0.7,0.6667,0.74,0.2239,"June"
"4082",15,90,"6",4,"2011","23","0","1","1",0.7,0.6667,0.74,0.2836,"June"
"4083",10,53,"6",5,"2011","0","0","1","1",0.68,0.6364,0.79,0.194,"June"
"4084",8,20,"6",5,"2011","1","0","1","1",0.66,0.6061,0.83,0.3284,"June"
"4085",4,10,"6",5,"2011","2","0","1","1",0.66,0.6061,0.83,0.3284,"June"
"4086",1,4,"6",5,"2011","3","0","1","1",0.66,0.6061,0.83,0.1642,"June"
"4087",1,8,"6",5,"2011","4","0","1","1",0.66,0.6061,0.83,0.0896,"June"
"4088",2,18,"6",5,"2011","5","0","1","1",0.64,0.5758,0.89,0.0896,"June"
"4089",4,87,"6",5,"2011","6","0","1","1",0.66,0.6061,0.83,0.1343,"June"
"4090",21,247,"6",5,"2011","7","0","1","2",0.66,0.6061,0.83,0.2239,"June"
"4091",27,439,"6",5,"2011","8","0","1","1",0.7,0.6667,0.74,0.2239,"June"
"4092",28,203,"6",5,"2011","9","0","1","1",0.74,0.6818,0.62,0.1343,"June"
"4093",43,102,"6",5,"2011","10","0","1","1",0.8,0.7273,0.43,0.2836,"June"
"4094",56,147,"6",5,"2011","11","0","1","1",0.8,0.7121,0.38,0.3284,"June"
"4095",51,150,"6",5,"2011","12","0","1","1",0.8,0.7121,0.41,0.2836,"June"
"4096",43,178,"6",5,"2011","13","0","1","1",0.8,0.7121,0.36,0.2239,"June"
"4097",67,162,"6",5,"2011","14","0","1","1",0.78,0.697,0.43,0.2836,"June"
"4098",69,147,"6",5,"2011","15","0","1","1",0.82,0.7273,0.34,0.3881,"June"
"4099",80,247,"6",5,"2011","16","0","1","1",0.8,0.697,0.33,0.4179,"June"
"4100",85,472,"6",5,"2011","17","0","1","1",0.76,0.6667,0.37,0.2537,"June"
"4101",87,365,"6",5,"2011","18","0","1","1",0.76,0.6667,0.37,0.2985,"June"
"4102",92,293,"6",5,"2011","19","0","1","1",0.74,0.6515,0.4,0.2239,"June"
"4103",66,222,"6",5,"2011","20","0","1","1",0.72,0.6515,0.45,0.1642,"June"
"4104",50,183,"6",5,"2011","21","0","1","1",0.7,0.6515,0.48,0.1343,"June"
"4105",41,126,"6",5,"2011","22","0","1","1",0.7,0.6515,0.48,0,"June"
"4106",33,139,"6",5,"2011","23","0","1","1",0.68,0.6364,0.51,0.1343,"June"
"4107",19,97,"6",6,"2011","0","0","0","1",0.68,0.6364,0.47,0.1642,"June"
"4108",20,75,"6",6,"2011","1","0","0","1",0.66,0.6212,0.5,0.1642,"June"
"4109",8,51,"6",6,"2011","2","0","0","2",0.66,0.6212,0.5,0.194,"June"
"4110",18,21,"6",6,"2011","3","0","0","1",0.64,0.6212,0.57,0.194,"June"
"4111",7,4,"6",6,"2011","4","0","0","1",0.64,0.6212,0.57,0.194,"June"
"4112",6,8,"6",6,"2011","5","0","0","1",0.62,0.6061,0.61,0.1343,"June"
"4113",12,17,"6",6,"2011","6","0","0","1",0.64,0.6212,0.57,0.2239,"June"
"4114",7,35,"6",6,"2011","7","0","0","1",0.64,0.6212,0.57,0.2836,"June"
"4115",27,85,"6",6,"2011","8","0","0","1",0.7,0.6515,0.48,0.2537,"June"
"4116",47,139,"6",6,"2011","9","0","0","1",0.72,0.6515,0.45,0.2537,"June"
"4117",99,203,"6",6,"2011","10","0","0","1",0.72,0.6515,0.45,0.194,"June"
"4118",122,209,"6",6,"2011","11","0","0","1",0.74,0.6667,0.42,0,"June"
"4119",140,252,"6",6,"2011","12","0","0","1",0.74,0.6515,0.4,0.2836,"June"
"4120",140,231,"6",6,"2011","13","0","0","1",0.74,0.6515,0.4,0.2836,"June"
"4121",151,232,"6",6,"2011","14","0","0","1",0.74,0.6667,0.45,0.2985,"June"
"4122",157,235,"6",6,"2011","15","0","0","1",0.74,0.6667,0.45,0,"June"
"4123",175,235,"6",6,"2011","16","0","0","1",0.76,0.6818,0.43,0.2985,"June"
"4124",152,247,"6",6,"2011","17","0","0","1",0.74,0.6667,0.42,0.2239,"June"
"4125",108,199,"6",6,"2011","18","0","0","1",0.72,0.6515,0.45,0.2537,"June"
"4126",121,254,"6",6,"2011","19","0","0","1",0.72,0.6667,0.48,0.2836,"June"
"4127",74,195,"6",6,"2011","20","0","0","1",0.7,0.6515,0.48,0.194,"June"
"4128",62,140,"6",6,"2011","21","0","0","1",0.68,0.6364,0.51,0.1642,"June"
"4129",61,126,"6",6,"2011","22","0","0","1",0.68,0.6364,0.47,0.194,"June"
"4130",49,130,"6",6,"2011","23","0","0","2",0.66,0.6212,0.5,0.2985,"June"
"4131",30,85,"6",0,"2011","0","0","0","1",0.64,0.6212,0.53,0,"June"
"4132",17,73,"6",0,"2011","1","0","0","1",0.64,0.6212,0.53,0.1045,"June"
"4133",17,70,"6",0,"2011","2","0","0","1",0.62,0.6212,0.57,0.1045,"June"
"4134",12,22,"6",0,"2011","3","0","0","1",0.6,0.6061,0.64,0.1045,"June"
"4135",3,8,"6",0,"2011","4","0","0","1",0.6,0.6061,0.64,0.0896,"June"
"4136",3,9,"6",0,"2011","5","0","0","1",0.6,0.6061,0.64,0,"June"
"4137",7,13,"6",0,"2011","6","0","0","1",0.6,0.6061,0.64,0,"June"
"4138",24,27,"6",0,"2011","7","0","0","1",0.62,0.6061,0.61,0,"June"
"4139",29,78,"6",0,"2011","8","0","0","1",0.64,0.6212,0.61,0.194,"June"
"4140",75,131,"6",0,"2011","9","0","0","1",0.66,0.6212,0.54,0.0896,"June"
"4141",136,196,"6",0,"2011","10","0","0","1",0.72,0.6667,0.48,0.1045,"June"
"4142",127,219,"6",0,"2011","11","0","0","1",0.72,0.6515,0.45,0.1343,"June"
"4143",175,268,"6",0,"2011","12","0","0","1",0.74,0.6515,0.4,0.1642,"June"
"4144",197,245,"6",0,"2011","13","0","0","1",0.74,0.6515,0.4,0,"June"
"4145",197,246,"6",0,"2011","14","0","0","1",0.74,0.6515,0.4,0.1343,"June"
"4146",174,229,"6",0,"2011","15","0","0","1",0.74,0.6515,0.4,0,"June"
"4147",177,278,"6",0,"2011","16","0","0","1",0.74,0.6667,0.42,0.194,"June"
"4148",178,243,"6",0,"2011","17","0","0","2",0.72,0.6515,0.42,0.1642,"June"
"4149",117,265,"6",0,"2011","18","0","0","2",0.72,0.6515,0.45,0.2537,"June"
"4150",89,228,"6",0,"2011","19","0","0","2",0.72,0.6667,0.48,0.1343,"June"
"4151",55,158,"6",0,"2011","20","0","0","2",0.7,0.6515,0.48,0.1045,"June"
"4152",48,135,"6",0,"2011","21","0","0","2",0.7,0.6515,0.54,0.1045,"June"
"4153",19,95,"6",0,"2011","22","0","0","1",0.7,0.6515,0.51,0,"June"
"4154",14,64,"6",0,"2011","23","0","0","1",0.7,0.6515,0.54,0.0896,"June"
"4155",7,25,"6",1,"2011","0","0","1","3",0.64,0.6061,0.73,0.2836,"June"
"4156",4,11,"6",1,"2011","1","0","1","2",0.62,0.5909,0.78,0.1343,"June"
"4157",3,3,"6",1,"2011","2","0","1","3",0.62,0.5909,0.78,0.1343,"June"
"4158",0,2,"6",1,"2011","3","0","1","3",0.62,0.5909,0.78,0.1343,"June"
"4159",1,8,"6",1,"2011","4","0","1","2",0.6,0.5606,0.83,0.1642,"June"
"4160",1,21,"6",1,"2011","5","0","1","2",0.62,0.5758,0.83,0.1642,"June"
"4161",4,90,"6",1,"2011","6","0","1","2",0.62,0.5909,0.78,0.1642,"June"
"4162",14,247,"6",1,"2011","7","0","1","2",0.64,0.6061,0.73,0.2239,"June"
"4163",29,418,"6",1,"2011","8","0","1","1",0.66,0.6212,0.74,0.194,"June"
"4164",37,150,"6",1,"2011","9","0","1","2",0.72,0.6667,0.54,0,"June"
"4165",55,95,"6",1,"2011","10","0","1","2",0.72,0.6667,0.54,0.1343,"June"
"4166",55,95,"6",1,"2011","11","0","1","2",0.7,0.6515,0.58,0,"June"
"4167",40,130,"6",1,"2011","12","0","1","2",0.72,0.6667,0.54,0,"June"
"4168",37,127,"6",1,"2011","13","0","1","2",0.72,0.6667,0.58,0.2239,"June"
"4169",58,100,"6",1,"2011","14","0","1","2",0.72,0.6667,0.58,0.0896,"June"
"4170",76,126,"6",1,"2011","15","0","1","2",0.74,0.6818,0.55,0,"June"
"4171",53,222,"6",1,"2011","16","0","1","1",0.74,0.6818,0.55,0.1045,"June"
"4172",90,514,"6",1,"2011","17","0","1","1",0.74,0.6818,0.55,0.1343,"June"
"4173",79,512,"6",1,"2011","18","0","1","1",0.74,0.6667,0.51,0,"June"
"4174",56,340,"6",1,"2011","19","0","1","1",0.72,0.6818,0.62,0.194,"June"
"4175",54,251,"6",1,"2011","20","0","1","1",0.7,0.6515,0.65,0.1045,"June"
"4176",52,190,"6",1,"2011","21","0","1","1",0.7,0.6515,0.65,0,"June"
"4177",33,112,"6",1,"2011","22","0","1","1",0.68,0.6364,0.69,0,"June"
"4178",16,65,"6",1,"2011","23","0","1","1",0.68,0.6364,0.69,0,"June"
"4179",5,25,"6",2,"2011","0","0","1","2",0.66,0.6061,0.78,0.1343,"June"
"4180",5,8,"6",2,"2011","1","0","1","1",0.66,0.6212,0.74,0,"June"
"4181",2,9,"6",2,"2011","2","0","1","2",0.66,0.6212,0.74,0,"June"
"4182",0,2,"6",2,"2011","3","0","1","2",0.66,0.6212,0.74,0,"June"
"4183",1,7,"6",2,"2011","4","0","1","1",0.66,0.6212,0.74,0,"June"
"4184",1,20,"6",2,"2011","5","0","1","1",0.66,0.6061,0.78,0,"June"
"4185",7,117,"6",2,"2011","6","0","1","1",0.66,0.6061,0.83,0.1642,"June"
"4186",27,320,"6",2,"2011","7","0","1","1",0.68,0.6364,0.83,0.194,"June"
"4187",39,417,"6",2,"2011","8","0","1","1",0.7,0.6667,0.79,0.1642,"June"
"4188",38,208,"6",2,"2011","9","0","1","1",0.74,0.697,0.7,0,"June"
"4189",45,112,"6",2,"2011","10","0","1","1",0.8,0.7424,0.49,0.1642,"June"
"4190",49,118,"6",2,"2011","11","0","1","1",0.82,0.7576,0.46,0,"June"
"4191",41,161,"6",2,"2011","12","0","1","1",0.84,0.7727,0.47,0.2239,"June"
"4192",33,156,"6",2,"2011","13","0","1","1",0.84,0.7576,0.44,0,"June"
"4193",43,117,"6",2,"2011","14","0","1","1",0.86,0.7879,0.44,0.2239,"June"
"4194",39,127,"6",2,"2011","15","0","1","1",0.86,0.7879,0.41,0,"June"
"4195",41,220,"6",2,"2011","16","0","1","1",0.86,0.803,0.47,0.2836,"June"
"4196",70,509,"6",2,"2011","17","0","1","3",0.82,0.7879,0.56,0.2836,"June"
"4197",68,436,"6",2,"2011","18","0","1","3",0.8,0.7576,0.55,0.2985,"June"
"4198",44,255,"6",2,"2011","19","0","1","2",0.74,0.6818,0.58,0.4627,"June"
"4199",50,246,"6",2,"2011","20","0","1","1",0.74,0.6818,0.62,0,"June"
"4200",31,164,"6",2,"2011","21","0","1","1",0.74,0.697,0.66,0.2836,"June"
"4201",30,104,"6",2,"2011","22","0","1","1",0.7,0.6515,0.7,0.2985,"June"
"4202",23,58,"6",2,"2011","23","0","1","1",0.7,0.6515,0.7,0.2836,"June"
"4203",11,25,"6",3,"2011","0","0","1","2",0.68,0.6364,0.79,0.2836,"June"
"4204",10,18,"6",3,"2011","1","0","1","1",0.68,0.6364,0.79,0.2985,"June"
"4205",7,9,"6",3,"2011","2","0","1","1",0.66,0.6061,0.83,0.2239,"June"
"4206",2,3,"6",3,"2011","3","0","1","2",0.66,0.6061,0.83,0.1045,"June"
"4207",0,5,"6",3,"2011","4","0","1","1",0.66,0.6061,0.83,0.1045,"June"
"4208",3,19,"6",3,"2011","5","0","1","1",0.64,0.5758,0.83,0.194,"June"
"4209",12,104,"6",3,"2011","6","0","1","1",0.66,0.6212,0.69,0.2985,"June"
"4210",18,318,"6",3,"2011","7","0","1","1",0.7,0.6515,0.54,0.2239,"June"
"4211",41,499,"6",3,"2011","8","0","1","1",0.7,0.6515,0.48,0.2836,"June"
"4212",32,189,"6",3,"2011","9","0","1","1",0.72,0.6515,0.45,0.3881,"June"
"4213",31,95,"6",3,"2011","10","0","1","1",0.74,0.6667,0.42,0.2836,"June"
"4214",53,117,"6",3,"2011","11","0","1","1",0.76,0.6667,0.35,0.2239,"June"
"4215",55,188,"6",3,"2011","12","0","1","1",0.76,0.6667,0.35,0.2537,"June"
"4216",45,186,"6",3,"2011","13","0","1","1",0.8,0.697,0.31,0.3284,"June"
"4217",50,138,"6",3,"2011","14","0","1","1",0.8,0.697,0.31,0.194,"June"
"4218",43,146,"6",3,"2011","15","0","1","1",0.82,0.7121,0.3,0.1642,"June"
"4219",60,268,"6",3,"2011","16","0","1","1",0.82,0.7121,0.3,0.4179,"June"
"4220",78,492,"6",3,"2011","17","0","1","1",0.82,0.7121,0.26,0.4179,"June"
"4221",78,510,"6",3,"2011","18","0","1","1",0.8,0.697,0.29,0.2985,"June"
"4222",60,341,"6",3,"2011","19","0","1","1",0.76,0.6667,0.35,0.3881,"June"
"4223",69,264,"6",3,"2011","20","0","1","1",0.74,0.6515,0.37,0.2985,"June"
"4224",26,195,"6",3,"2011","21","0","1","1",0.72,0.6515,0.39,0.2239,"June"
"4225",32,151,"6",3,"2011","22","0","1","1",0.7,0.6364,0.42,0.194,"June"
"4226",32,97,"6",3,"2011","23","0","1","1",0.68,0.6364,0.47,0.194,"June"
"4227",15,39,"6",4,"2011","0","0","1","1",0.66,0.6212,0.5,0.1642,"June"
"4228",13,19,"6",4,"2011","1","0","1","1",0.64,0.6212,0.53,0.1343,"June"
"4229",2,6,"6",4,"2011","2","0","1","1",0.62,0.6212,0.57,0.1343,"June"
"4230",2,7,"6",4,"2011","3","0","1","1",0.6,0.6061,0.6,0.1642,"June"
"4231",2,4,"6",4,"2011","4","0","1","1",0.58,0.5455,0.64,0.1343,"June"
"4232",1,24,"6",4,"2011","5","0","1","1",0.58,0.5455,0.64,0.2537,"June"
"4233",4,119,"6",4,"2011","6","0","1","1",0.6,0.6061,0.64,0.2537,"June"
"4234",29,291,"6",4,"2011","7","0","1","1",0.62,0.6061,0.61,0.2239,"June"
"4235",44,511,"6",4,"2011","8","0","1","1",0.68,0.6364,0.47,0.2239,"June"
"4236",33,227,"6",4,"2011","9","0","1","1",0.7,0.6364,0.42,0.2239,"June"
"4237",35,97,"6",4,"2011","10","0","1","1",0.72,0.6515,0.42,0.194,"June"
"4238",47,122,"6",4,"2011","11","0","1","1",0.74,0.6515,0.37,0.1343,"June"
"4239",50,183,"6",4,"2011","12","0","1","1",0.76,0.6667,0.35,0.1642,"June"
"4240",70,162,"6",4,"2011","13","0","1","1",0.76,0.6667,0.33,0.194,"June"
"4241",46,117,"6",4,"2011","14","0","1","1",0.78,0.6818,0.31,0.194,"June"
"4242",64,176,"6",4,"2011","15","0","1","1",0.78,0.6667,0.25,0.2537,"June"
"4243",63,260,"6",4,"2011","16","0","1","1",0.8,0.697,0.26,0.1343,"June"
"4244",98,496,"6",4,"2011","17","0","1","1",0.78,0.6818,0.27,0.3582,"June"
"4245",114,472,"6",4,"2011","18","0","1","1",0.76,0.6667,0.29,0.2537,"June"
"4246",89,366,"6",4,"2011","19","0","1","1",0.74,0.6515,0.33,0.194,"June"
"4247",55,285,"6",4,"2011","20","0","1","1",0.74,0.6515,0.33,0.194,"June"
"4248",81,242,"6",4,"2011","21","0","1","1",0.72,0.6515,0.37,0.1045,"June"
"4249",43,164,"6",4,"2011","22","0","1","1",0.7,0.6364,0.42,0.1642,"June"
"4250",27,99,"6",4,"2011","23","0","1","1",0.66,0.6212,0.5,0,"June"
"4251",20,48,"7",5,"2011","0","0","1","1",0.66,0.6212,0.5,0,"July"
"4252",15,16,"7",5,"2011","1","0","1","1",0.66,0.6212,0.5,0,"July"
"4253",6,7,"7",5,"2011","2","0","1","1",0.62,0.6061,0.69,0,"July"
"4254",5,6,"7",5,"2011","3","0","1","1",0.64,0.6212,0.53,0,"July"
"4255",1,5,"7",5,"2011","4","0","1","1",0.62,0.6212,0.57,0,"July"
"4256",3,27,"7",5,"2011","5","0","1","1",0.6,0.6061,0.64,0.1343,"July"
"4257",11,97,"7",5,"2011","6","0","1","1",0.62,0.6061,0.61,0.1343,"July"
"4258",25,218,"7",5,"2011","7","0","1","1",0.66,0.6212,0.54,0.1045,"July"
"4259",39,453,"7",5,"2011","8","0","1","1",0.7,0.6364,0.42,0.1642,"July"
"4260",58,202,"7",5,"2011","9","0","1","1",0.74,0.6515,0.35,0.1642,"July"
"4261",61,109,"7",5,"2011","10","0","1","1",0.76,0.6667,0.33,0.1642,"July"
"4262",68,146,"7",5,"2011","11","0","1","1",0.8,0.697,0.26,0,"July"
"4263",83,180,"7",5,"2011","12","0","1","1",0.8,0.697,0.26,0,"July"
"4264",83,209,"7",5,"2011","13","0","1","1",0.8,0.6818,0.24,0,"July"
"4265",78,225,"7",5,"2011","14","0","1","1",0.82,0.697,0.23,0.194,"July"
"4266",82,299,"7",5,"2011","15","0","1","1",0.82,0.697,0.21,0.2537,"July"
"4267",85,342,"7",5,"2011","16","0","1","1",0.82,0.697,0.17,0,"July"
"4268",99,362,"7",5,"2011","17","0","1","1",0.82,0.697,0.21,0.194,"July"
"4269",98,324,"7",5,"2011","18","0","1","1",0.8,0.6818,0.24,0.2537,"July"
"4270",80,238,"7",5,"2011","19","0","1","1",0.78,0.6667,0.25,0.194,"July"
"4271",84,185,"7",5,"2011","20","0","1","1",0.72,0.6515,0.42,0.2239,"July"
"4272",69,149,"7",5,"2011","21","0","1","1",0.7,0.6364,0.45,0.194,"July"
"4273",49,173,"7",5,"2011","22","0","1","1",0.7,0.6364,0.42,0,"July"
"4274",44,96,"7",5,"2011","23","0","1","1",0.68,0.6364,0.47,0.0896,"July"
"4275",31,84,"7",6,"2011","0","0","0","1",0.68,0.6364,0.47,0.0896,"July"
"4276",20,58,"7",6,"2011","1","0","0","1",0.66,0.6212,0.54,0,"July"
"4277",9,43,"7",6,"2011","2","0","0","1",0.64,0.6212,0.53,0,"July"
"4278",5,21,"7",6,"2011","3","0","0","1",0.64,0.6212,0.53,0,"July"
"4279",3,8,"7",6,"2011","4","0","0","1",0.62,0.6061,0.61,0,"July"
"4280",1,13,"7",6,"2011","5","0","0","1",0.58,0.5455,0.73,0.1045,"July"
"4281",11,21,"7",6,"2011","6","0","0","1",0.62,0.6061,0.69,0.1045,"July"
"4282",10,35,"7",6,"2011","7","0","0","1",0.64,0.6061,0.65,0,"July"
"4283",38,94,"7",6,"2011","8","0","0","1",0.68,0.6364,0.57,0,"July"
"4284",55,124,"7",6,"2011","9","0","0","1",0.74,0.6667,0.51,0.0896,"July"
"4285",103,168,"7",6,"2011","10","0","0","1",0.8,0.7121,0.36,0,"July"
"4286",144,213,"7",6,"2011","11","0","0","1",0.8,0.7121,0.36,0.0896,"July"
"4287",142,232,"7",6,"2011","12","0","0","1",0.82,0.7121,0.3,0.1343,"July"
"4288",178,226,"7",6,"2011","13","0","0","1",0.82,0.7121,0.3,0.1045,"July"
"4289",177,215,"7",6,"2011","14","0","0","1",0.84,0.7121,0.2,0,"July"
"4290",168,163,"7",6,"2011","15","0","0","1",0.86,0.7273,0.19,0.1642,"July"
"4291",206,192,"7",6,"2011","16","0","0","1",0.88,0.7424,0.22,0.2239,"July"
"4292",179,170,"7",6,"2011","17","0","0","1",0.84,0.7273,0.3,0.2239,"July"
"4293",193,190,"7",6,"2011","18","0","0","1",0.82,0.7121,0.3,0.2836,"July"
"4294",156,149,"7",6,"2011","19","0","0","1",0.8,0.697,0.33,0.2239,"July"
"4295",136,148,"7",6,"2011","20","0","0","1",0.76,0.6818,0.45,0.2836,"July"
"4296",95,137,"7",6,"2011","21","0","0","1",0.74,0.6667,0.48,0.194,"July"
"4297",78,123,"7",6,"2011","22","0","0","1",0.72,0.6667,0.51,0.1642,"July"
"4298",66,88,"7",6,"2011","23","0","0","1",0.72,0.6667,0.54,0.2836,"July"
"4299",47,97,"7",0,"2011","0","0","0","1",0.7,0.6515,0.58,0.2239,"July"
"4300",23,55,"7",0,"2011","1","0","0","2",0.7,0.6515,0.61,0.1642,"July"
"4301",19,50,"7",0,"2011","2","0","0","1",0.7,0.6515,0.58,0.194,"July"
"4302",8,25,"7",0,"2011","3","0","0","3",0.68,0.6364,0.65,0.0896,"July"
"4303",3,2,"7",0,"2011","4","0","0","3",0.68,0.6364,0.65,0.0896,"July"
"4304",0,1,"7",0,"2011","5","0","0","3",0.62,0.5758,0.83,0.194,"July"
"4305",0,3,"7",0,"2011","6","0","0","2",0.62,0.5455,0.94,0.0896,"July"
"4306",3,22,"7",0,"2011","7","0","0","2",0.64,0.5758,0.89,0.194,"July"
"4307",39,53,"7",0,"2011","8","0","0","1",0.68,0.6364,0.79,0.2239,"July"
"4308",82,99,"7",0,"2011","9","0","0","1",0.7,0.6667,0.74,0.2537,"July"
"4309",131,133,"7",0,"2011","10","0","0","1",0.74,0.697,0.66,0.1642,"July"
"4310",215,175,"7",0,"2011","11","0","0","1",0.76,0.7121,0.62,0.1045,"July"
