Registered,Date,Year,Month,Day,Hour,Holiday,WorkDay,Weather,Temp,TempFeel,Humidity,Windspeed,Casual
141,8/4/11,2011,8,4,22,0,1,1,0.68,0.6364,0.74,0.194,33
108,8/4/11,2011,8,4,23,0,1,1,0.66,0.6212,0.74,0.1045,24
41,8/5/11,2011,8,5,0,0,1,1,0.66,0.6212,0.74,0.1045,13
16,8/5/11,2011,8,5,1,0,1,1,0.64,0.5909,0.78,0.0896,3
14,8/5/11,2011,8,5,2,0,1,1,0.66,0.6212,0.69,0,5
6,8/5/11,2011,8,5,3,0,1,1,0.64,0.5909,0.78,0.0896,0
6,8/5/11,2011,8,5,4,0,1,1,0.64,0.5909,0.78,0.1343,1
16,8/5/11,2011,8,5,5,0,1,1,0.64,0.5909,0.78,0.0896,0
94,8/5/11,2011,8,5,6,0,1,1,0.64,0.5909,0.78,0.1343,7
247,8/5/11,2011,8,5,7,0,1,1,0.66,0.6061,0.78,0.1343,23
415,8/5/11,2011,8,5,8,0,1,1,0.7,0.6515,0.65,0.2239,39
183,8/5/11,2011,8,5,9,0,1,1,0.72,0.6667,0.58,0.1045,43
113,8/5/11,2011,8,5,10,0,1,1,0.74,0.6818,0.55,0.1343,50
103,8/5/11,2011,8,5,11,0,1,2,0.76,0.697,0.52,0.2537,44
159,8/5/11,2011,8,5,12,0,1,1,0.76,0.697,0.52,0.2537,57
164,8/5/11,2011,8,5,13,0,1,1,0.78,0.7121,0.52,0.2537,40
164,8/5/11,2011,8,5,14,0,1,2,0.78,0.7121,0.52,0.2537,81
160,8/5/11,2011,8,5,15,0,1,1,0.76,0.697,0.55,0.2537,50
254,8/5/11,2011,8,5,16,0,1,1,0.8,0.7424,0.49,0.2537,76
466,8/5/11,2011,8,5,17,0,1,1,0.78,0.7121,0.49,0.2985,84
361,8/5/11,2011,8,5,18,0,1,1,0.76,0.697,0.52,0.2537,105
282,8/5/11,2011,8,5,19,0,1,1,0.74,0.6818,0.55,0.2537,90
221,8/5/11,2011,8,5,20,0,1,1,0.72,0.6667,0.58,0.2239,70
119,8/5/11,2011,8,5,21,0,1,1,0.7,0.6515,0.65,0.194,54
137,8/5/11,2011,8,5,22,0,1,1,0.7,0.6515,0.65,0.2239,51
102,8/5/11,2011,8,5,23,0,1,1,0.68,0.6364,0.69,0.2239,37
104,8/6/11,2011,8,6,0,0,0,1,0.66,0.6061,0.78,0.194,29
50,8/6/11,2011,8,6,1,0,0,1,0.66,0.6061,0.78,0.1642,17
39,8/6/11,2011,8,6,2,0,0,1,0.66,0.6061,0.78,0.2239,14
28,8/6/11,2011,8,6,3,0,0,2,0.66,0.6061,0.78,0.1642,14
5,8/6/11,2011,8,6,4,0,0,2,0.66,0.6061,0.83,0.1642,5
4,8/6/11,2011,8,6,5,0,0,1,0.64,0.5758,0.89,0.0896,2
22,8/6/11,2011,8,6,6,0,0,1,0.64,0.5758,0.89,0.1045,5
49,8/6/11,2011,8,6,7,0,0,1,0.68,0.6364,0.83,0.1642,14
94,8/6/11,2011,8,6,8,0,0,1,0.68,0.6364,0.83,0.1642,27
155,8/6/11,2011,8,6,9,0,0,1,0.74,0.697,0.7,0.2239,60
199,8/6/11,2011,8,6,10,0,0,2,0.74,0.697,0.7,0.2836,91
211,8/6/11,2011,8,6,11,0,0,1,0.78,0.7424,0.62,0.2239,138
252,8/6/11,2011,8,6,12,0,0,1,0.8,0.7576,0.55,0.2239,130
265,8/6/11,2011,8,6,13,0,0,2,0.8,0.7727,0.59,0.3284,176
204,8/6/11,2011,8,6,14,0,0,1,0.82,0.7727,0.52,0.2537,176
232,8/6/11,2011,8,6,15,0,0,2,0.84,0.803,0.53,0.2537,130
188,8/6/11,2011,8,6,16,0,0,3,0.74,0.7121,0.79,0.1642,155
88,8/6/11,2011,8,6,17,0,0,3,0.74,0.7121,0.79,0.1642,61
130,8/6/11,2011,8,6,18,0,0,2,0.72,0.697,0.79,0.4478,81
114,8/6/11,2011,8,6,19,0,0,3,0.72,0.7121,0.84,0.2537,57
79,8/6/11,2011,8,6,20,0,0,3,0.72,0.697,0.79,0.2836,58
86,8/6/11,2011,8,6,21,0,0,2,0.7,0.6667,0.84,0.3284,28
96,8/6/11,2011,8,6,22,0,0,2,0.7,0.6667,0.84,0.3284,24
79,8/6/11,2011,8,6,23,0,0,3,0.7,0.6667,0.84,0.2836,29
66,8/7/11,2011,8,0,0,0,0,2,0.7,0.6667,0.84,0.2836,14
63,8/7/11,2011,8,0,1,0,0,2,0.7,0.6667,0.84,0.2537,10
48,8/7/11,2011,8,0,2,0,0,2,0.7,0.6667,0.84,0.2239,18
23,8/7/11,2011,8,0,3,0,0,2,0.7,0.6667,0.84,0.1343,9
5,8/7/11,2011,8,0,4,0,0,1,0.7,0.6667,0.84,0.1343,1
4,8/7/11,2011,8,0,5,0,0,1,0.7,0.6667,0.89,0.194,1
10,8/7/11,2011,8,0,6,0,0,1,0.7,0.6667,0.89,0.1642,3
28,8/7/11,2011,8,0,7,0,0,1,0.7,0.6667,0.84,0.194,11
66,8/7/11,2011,8,0,8,0,0,1,0.72,0.697,0.79,0.194,23
102,8/7/11,2011,8,0,9,0,0,1,0.76,0.7424,0.75,0.1045,82
178,8/7/11,2011,8,0,10,0,0,1,0.8,0.803,0.66,0.1343,88
156,8/7/11,2011,8,0,11,0,0,1,0.82,0.8333,0.63,0,113
209,8/7/11,2011,8,0,12,0,0,1,0.9,0.8485,0.42,0.2985,161
206,8/7/11,2011,8,0,13,0,0,1,0.9,0.8485,0.42,0.2985,118
192,8/7/11,2011,8,0,14,0,0,1,0.86,0.803,0.47,0.194,130
208,8/7/11,2011,8,0,15,0,0,3,0.72,0.697,0.74,0.2985,118
119,8/7/11,2011,8,0,16,0,0,3,0.72,0.697,0.74,0.2985,74
131,8/7/11,2011,8,0,17,0,0,3,0.74,0.7121,0.74,0.6418,63
155,8/7/11,2011,8,0,18,0,0,1,0.72,0.697,0.74,0.0896,74
160,8/7/11,2011,8,0,19,0,0,1,0.72,0.697,0.79,0.1642,68
133,8/7/11,2011,8,0,20,0,0,1,0.72,0.7121,0.84,0.1343,50
100,8/7/11,2011,8,0,21,0,0,1,0.72,0.7121,0.84,0.1045,36
82,8/7/11,2011,8,0,22,0,0,1,0.7,0.6667,0.89,0.194,21
43,8/7/11,2011,8,0,23,0,0,1,0.7,0.6667,0.79,0.1045,12
17,8/8/11,2011,8,1,0,0,1,1,0.7,0.6667,0.79,0.1045,13
8,8/8/11,2011,8,1,1,0,1,1,0.68,0.6364,0.83,0.1343,4
3,8/8/11,2011,8,1,2,0,1,1,0.66,0.5909,0.89,0,4
0,8/8/11,2011,8,1,3,0,1,1,0.66,0.5909,0.89,0,1
8,8/8/11,2011,8,1,4,0,1,1,0.66,0.5909,0.89,0.1045,2
14,8/8/11,2011,8,1,5,0,1,1,0.7,0.6667,0.79,0.0896,1
87,8/8/11,2011,8,1,6,0,1,1,0.7,0.6515,0.65,0.2836,8
249,8/8/11,2011,8,1,7,0,1,1,0.72,0.6818,0.62,0.2985,18
320,8/8/11,2011,8,1,8,0,1,1,0.74,0.6818,0.58,0.3284,29
146,8/8/11,2011,8,1,9,0,1,1,0.76,0.697,0.55,0.3881,37
62,8/8/11,2011,8,1,10,0,1,1,0.8,0.7424,0.52,0.3881,62
89,8/8/11,2011,8,1,11,0,1,1,0.82,0.7424,0.48,0.3582,90
134,8/8/11,2011,8,1,12,0,1,1,0.82,0.7576,0.46,0.2537,48
108,8/8/11,2011,8,1,13,0,1,1,0.84,0.7576,0.44,0.2985,43
109,8/8/11,2011,8,1,14,0,1,1,0.82,0.7424,0.43,0.2985,41
86,8/8/11,2011,8,1,15,0,1,1,0.84,0.7576,0.41,0.2985,40
218,8/8/11,2011,8,1,16,0,1,1,0.86,0.7727,0.39,0.2836,64
460,8/8/11,2011,8,1,17,0,1,1,0.86,0.7727,0.39,0.1642,67
465,8/8/11,2011,8,1,18,0,1,1,0.84,0.7576,0.41,0.1343,64
352,8/8/11,2011,8,1,19,0,1,1,0.82,0.7424,0.43,0.1045,64
215,8/8/11,2011,8,1,20,0,1,1,0.8,0.7576,0.55,0,71
156,8/8/11,2011,8,1,21,0,1,1,0.76,0.7121,0.58,0.0896,30
121,8/8/11,2011,8,1,22,0,1,1,0.76,0.7121,0.58,0.1045,26
53,8/8/11,2011,8,1,23,0,1,1,0.74,0.697,0.66,0.1045,19
25,8/9/11,2011,8,2,0,0,1,1,0.72,0.697,0.79,0.1343,10
9,8/9/11,2011,8,2,1,0,1,1,0.72,0.6818,0.66,0,5
3,8/9/11,2011,8,2,2,0,1,1,0.72,0.6818,0.7,0,9
3,8/9/11,2011,8,2,3,0,1,1,0.72,0.6818,0.62,0,0
6,8/9/11,2011,8,2,4,0,1,1,0.7,0.6667,0.74,0,1
25,8/9/11,2011,8,2,5,0,1,1,0.7,0.6515,0.65,0.0896,5
95,8/9/11,2011,8,2,6,0,1,1,0.72,0.6667,0.64,0,6
313,8/9/11,2011,8,2,7,0,1,1,0.72,0.697,0.74,0.1045,30
352,8/9/11,2011,8,2,8,0,1,1,0.74,0.697,0.66,0,40
141,8/9/11,2011,8,2,9,0,1,2,0.78,0.7424,0.62,0.1343,34
89,8/9/11,2011,8,2,10,0,1,2,0.8,0.7727,0.59,0.2239,55
88,8/9/11,2011,8,2,11,0,1,1,0.8,0.7727,0.59,0.2239,61
125,8/9/11,2011,8,2,12,0,1,1,0.82,0.7879,0.56,0.194,60
127,8/9/11,2011,8,2,13,0,1,1,0.84,0.7879,0.49,0.1642,48
95,8/9/11,2011,8,2,14,0,1,1,0.86,0.7879,0.44,0.2836,53
106,8/9/11,2011,8,2,15,0,1,1,0.86,0.7727,0.39,0.2836,58
228,8/9/11,2011,8,2,16,0,1,1,0.86,0.7727,0.39,0.2985,57
453,8/9/11,2011,8,2,17,0,1,1,0.8,0.7576,0.55,0.1642,79
488,8/9/11,2011,8,2,18,0,1,1,0.8,0.7576,0.55,0.194,97
302,8/9/11,2011,8,2,19,0,1,1,0.8,0.7424,0.49,0.1045,69
258,8/9/11,2011,8,2,20,0,1,1,0.8,0.7273,0.43,0.194,34
184,8/9/11,2011,8,2,21,0,1,1,0.78,0.697,0.46,0.2537,46
127,8/9/11,2011,8,2,22,0,1,1,0.78,0.697,0.46,0.2985,28
53,8/9/11,2011,8,2,23,0,1,1,0.76,0.6818,0.48,0.2836,22
18,8/10/11,2011,8,3,0,0,1,1,0.74,0.6667,0.51,0.2239,19
10,8/10/11,2011,8,3,1,0,1,1,0.72,0.6667,0.54,0.194,7
10,8/10/11,2011,8,3,2,0,1,1,0.72,0.6667,0.54,0.1642,1
3,8/10/11,2011,8,3,3,0,1,1,0.7,0.6515,0.58,0.1642,1
4,8/10/11,2011,8,3,4,0,1,1,0.7,0.6515,0.54,0.1343,1
30,8/10/11,2011,8,3,5,0,1,1,0.68,0.6364,0.61,0.0896,2
110,8/10/11,2011,8,3,6,0,1,1,0.68,0.6364,0.61,0,9
289,8/10/11,2011,8,3,7,0,1,1,0.7,0.6515,0.58,0.0896,16
361,8/10/11,2011,8,3,8,0,1,1,0.74,0.6667,0.51,0.194,38
148,8/10/11,2011,8,3,9,0,1,1,0.76,0.6818,0.48,0.2239,32
72,8/10/11,2011,8,3,10,0,1,1,0.8,0.7273,0.43,0.2239,41
95,8/10/11,2011,8,3,11,0,1,1,0.8,0.7121,0.41,0.3881,54
166,8/10/11,2011,8,3,12,0,1,1,0.82,0.7273,0.38,0.2985,74
150,8/10/11,2011,8,3,13,0,1,1,0.82,0.7273,0.38,0.2836,41
116,8/10/11,2011,8,3,14,0,1,1,0.84,0.7273,0.34,0.3284,62
141,8/10/11,2011,8,3,15,0,1,1,0.86,0.7424,0.3,0.3284,53
206,8/10/11,2011,8,3,16,0,1,1,0.86,0.7424,0.26,0.2985,76
513,8/10/11,2011,8,3,17,0,1,1,0.84,0.7121,0.26,0.2985,71
489,8/10/11,2011,8,3,18,0,1,1,0.82,0.7121,0.28,0.2985,70
334,8/10/11,2011,8,3,19,0,1,1,0.8,0.697,0.26,0.2537,79
253,8/10/11,2011,8,3,20,0,1,1,0.76,0.6667,0.31,0.1343,59
162,8/10/11,2011,8,3,21,0,1,1,0.76,0.6667,0.33,0.1045,47
122,8/10/11,2011,8,3,22,0,1,1,0.74,0.6515,0.37,0,17
94,8/10/11,2011,8,3,23,0,1,1,0.74,0.6515,0.37,0.0896,14
40,8/11/11,2011,8,4,0,0,1,1,0.7,0.6364,0.45,0.1045,6
17,8/11/11,2011,8,4,1,0,1,1,0.7,0.6364,0.45,0.1343,9
8,8/11/11,2011,8,4,2,0,1,1,0.66,0.6212,0.54,0.1343,3
7,8/11/11,2011,8,4,3,0,1,1,0.64,0.6212,0.57,0.1343,2
4,8/11/11,2011,8,4,4,0,1,1,0.64,0.6212,0.57,0.1642,1
23,8/11/11,2011,8,4,5,0,1,1,0.64,0.6212,0.61,0.194,2
101,8/11/11,2011,8,4,6,0,1,1,0.62,0.6061,0.65,0.1642,5
292,8/11/11,2011,8,4,7,0,1,1,0.66,0.6212,0.54,0.1343,15
361,8/11/11,2011,8,4,8,0,1,1,0.7,0.6364,0.45,0.1642,29
166,8/11/11,2011,8,4,9,0,1,1,0.72,0.6515,0.39,0.2239,31
96,8/11/11,2011,8,4,10,0,1,1,0.74,0.6515,0.37,0.2537,36
128,8/11/11,2011,8,4,11,0,1,1,0.76,0.6667,0.35,0.2537,59
164,8/11/11,2011,8,4,12,0,1,1,0.78,0.6818,0.31,0.2537,50
166,8/11/11,2011,8,4,13,0,1,1,0.76,0.6667,0.31,0.2239,51
103,8/11/11,2011,8,4,14,0,1,1,0.8,0.697,0.29,0,39
126,8/11/11,2011,8,4,15,0,1,1,0.8,0.697,0.29,0.2985,52
241,8/11/11,2011,8,4,16,0,1,1,0.8,0.697,0.27,0.194,57
486,8/11/11,2011,8,4,17,0,1,1,0.8,0.697,0.29,0.2537,96
497,8/11/11,2011,8,4,18,0,1,1,0.78,0.6818,0.29,0.0896,74
323,8/11/11,2011,8,4,19,0,1,1,0.74,0.6515,0.35,0.194,48
232,8/11/11,2011,8,4,20,0,1,1,0.72,0.6515,0.37,0.1343,56
171,8/11/11,2011,8,4,21,0,1,1,0.7,0.6515,0.48,0.0896,35
123,8/11/11,2011,8,4,22,0,1,1,0.7,0.6515,0.48,0,34
105,8/11/11,2011,8,4,23,0,1,1,0.66,0.6212,0.5,0.1642,22
53,8/12/11,2011,8,5,0,0,1,1,0.64,0.6212,0.53,0.1642,12
19,8/12/11,2011,8,5,1,0,1,1,0.64,0.6212,0.53,0.1343,4
15,8/12/11,2011,8,5,2,0,1,1,0.62,0.6212,0.57,0.194,0
9,8/12/11,2011,8,5,3,0,1,1,0.62,0.6212,0.53,0.1642,0
5,8/12/11,2011,8,5,4,0,1,1,0.62,0.6212,0.53,0.1343,0
24,8/12/11,2011,8,5,5,0,1,1,0.6,0.6212,0.56,0.1343,2
73,8/12/11,2011,8,5,6,0,1,1,0.62,0.6212,0.5,0.1343,3
247,8/12/11,2011,8,5,7,0,1,1,0.64,0.6212,0.44,0.1642,17
397,8/12/11,2011,8,5,8,0,1,1,0.68,0.6364,0.39,0.2239,29
178,8/12/11,2011,8,5,9,0,1,1,0.72,0.6515,0.34,0.1343,27
86,8/12/11,2011,8,5,10,0,1,1,0.74,0.6515,0.33,0.1045,44
108,8/12/11,2011,8,5,11,0,1,1,0.76,0.6667,0.29,0,48
167,8/12/11,2011,8,5,12,0,1,1,0.8,0.697,0.27,0,55
179,8/12/11,2011,8,5,13,0,1,1,0.78,0.6818,0.29,0.0896,74
135,8/12/11,2011,8,5,14,0,1,1,0.8,0.697,0.29,0.194,51
190,8/12/11,2011,8,5,15,0,1,1,0.8,0.697,0.29,0.1642,59
266,8/12/11,2011,8,5,16,0,1,1,0.82,0.7121,0.28,0,68
423,8/12/11,2011,8,5,17,0,1,1,0.82,0.7121,0.26,0,93
376,8/12/11,2011,8,5,18,0,1,1,0.76,0.6818,0.4,0.2985,89
284,8/12/11,2011,8,5,19,0,1,1,0.74,0.6667,0.42,0.2239,101
210,8/12/11,2011,8,5,20,0,1,1,0.72,0.6515,0.42,0.2239,77
153,8/12/11,2011,8,5,21,0,1,1,0.7,0.6515,0.48,0.1343,73
157,8/12/11,2011,8,5,22,0,1,1,0.68,0.6364,0.51,0,74
100,8/12/11,2011,8,5,23,0,1,1,0.68,0.6364,0.51,0,51
69,8/13/11,2011,8,6,0,0,0,1,0.68,0.6364,0.51,0.1045,15
64,8/13/11,2011,8,6,1,0,0,2,0.68,0.6364,0.57,0.0896,13
58,8/13/11,2011,8,6,2,0,0,1,0.68,0.6364,0.57,0,16
18,8/13/11,2011,8,6,3,0,0,1,0.66,0.6212,0.65,0.1343,9
5,8/13/11,2011,8,6,4,0,0,2,0.64,0.6061,0.73,0.1343,5
15,8/13/11,2011,8,6,5,0,0,1,0.64,0.6061,0.73,0.1045,3
19,8/13/11,2011,8,6,6,0,0,1,0.64,0.6061,0.73,0.0896,3
34,8/13/11,2011,8,6,7,0,0,2,0.66,0.6212,0.74,0.194,10
90,8/13/11,2011,8,6,8,0,0,2,0.7,0.6515,0.65,0.1642,28
138,8/13/11,2011,8,6,9,0,0,2,0.7,0.6667,0.74,0.1642,70
163,8/13/11,2011,8,6,10,0,0,2,0.72,0.697,0.74,0.2239,97
192,8/13/11,2011,8,6,11,0,0,2,0.74,0.697,0.7,0.194,122
246,8/13/11,2011,8,6,12,0,0,2,0.66,0.5909,0.89,0.1642,175
92,8/13/11,2011,8,6,13,0,0,2,0.74,0.7121,0.74,0.3284,61
146,8/13/11,2011,8,6,14,0,0,1,0.74,0.697,0.7,0.2537,113
208,8/13/11,2011,8,6,15,0,0,3,0.68,0.6364,0.79,0.3582,150
133,8/13/11,2011,8,6,16,0,0,2,0.7,0.6667,0.74,0.2836,148
172,8/13/11,2011,8,6,17,0,0,2,0.72,0.697,0.74,0.2537,97
169,8/13/11,2011,8,6,18,0,0,1,0.7,0.6667,0.74,0.2239,123
170,8/13/11,2011,8,6,19,0,0,2,0.68,0.6364,0.79,0.2836,67
105,8/13/11,2011,8,6,20,0,0,2,0.68,0.6364,0.83,0.2239,78
127,8/13/11,2011,8,6,21,0,0,2,0.68,0.6364,0.83,0.3881,40
118,8/13/11,2011,8,6,22,0,0,2,0.68,0.6364,0.83,0.3881,36
95,8/13/11,2011,8,6,23,0,0,2,0.66,0.6061,0.83,0.3284,25
71,8/14/11,2011,8,0,0,0,0,3,0.66,0.6061,0.83,0.2985,19
57,8/14/11,2011,8,0,1,0,0,3,0.64,0.5758,0.89,0.2239,16
49,8/14/11,2011,8,0,2,0,0,3,0.64,0.5758,0.89,0.2239,13
22,8/14/11,2011,8,0,3,0,0,2,0.64,0.5606,0.94,0.2537,5
2,8/14/11,2011,8,0,4,0,0,3,0.64,0.5606,0.94,0.194,1
9,8/14/11,2011,8,0,5,0,0,2,0.64,0.5606,0.94,0.1642,1
4,8/14/11,2011,8,0,6,0,0,2,0.64,0.5606,0.94,0.1045,2
20,8/14/11,2011,8,0,7,0,0,2,0.66,0.5909,0.89,0.194,4
21,8/14/11,2011,8,0,8,0,0,2,0.66,0.5909,0.89,0.2836,20
76,8/14/11,2011,8,0,9,0,0,3,0.66,0.5909,0.89,0.2836,27
116,8/14/11,2011,8,0,10,0,0,1,0.7,0.6667,0.79,0.2239,67
117,8/14/11,2011,8,0,11,0,0,1,0.7,0.6667,0.79,0.194,81
183,8/14/11,2011,8,0,12,0,0,2,0.7,0.6667,0.79,0.2239,98
233,8/14/11,2011,8,0,13,0,0,1,0.72,0.697,0.74,0.2537,144
244,8/14/11,2011,8,0,14,0,0,1,0.74,0.697,0.7,0.194,126
203,8/14/11,2011,8,0,15,0,0,1,0.74,0.697,0.66,0.194,128
176,8/14/11,2011,8,0,16,0,0,1,0.74,0.697,0.66,0.1642,116
196,8/14/11,2011,8,0,17,0,0,1,0.76,0.7121,0.62,0.1343,133
222,8/14/11,2011,8,0,18,0,0,1,0.74,0.697,0.66,0.1642,125
184,8/14/11,2011,8,0,19,0,0,1,0.72,0.697,0.74,0.2239,75
126,8/14/11,2011,8,0,20,0,0,1,0.7,0.6667,0.84,0.1642,67
104,8/14/11,2011,8,0,21,0,0,3,0.6,0.5455,0.88,0.4925,51
25,8/14/11,2011,8,0,22,0,0,3,0.6,0.5455,0.88,0.4925,14
22,8/14/11,2011,8,0,23,0,0,3,0.6,0.5606,0.83,0,5
18,8/15/11,2011,8,1,0,0,1,3,0.6,0.5455,0.88,0.0896,7
9,8/15/11,2011,8,1,1,0,1,2,0.6,0.5455,0.88,0.1343,1
3,8/15/11,2011,8,1,2,0,1,2,0.6,0.5606,0.83,0,0
6,8/15/11,2011,8,1,3,0,1,1,0.6,0.5606,0.83,0.194,1
4,8/15/11,2011,8,1,4,0,1,1,0.6,0.5606,0.83,0.1343,1
14,8/15/11,2011,8,1,5,0,1,2,0.6,0.5455,0.88,0.194,3
87,8/15/11,2011,8,1,6,0,1,1,0.6,0.5455,0.88,0.2537,3
248,8/15/11,2011,8,1,7,0,1,1,0.6,0.5455,0.88,0.2537,10
326,8/15/11,2011,8,1,8,0,1,1,0.64,0.5909,0.78,0.3284,29
170,8/15/11,2011,8,1,9,0,1,1,0.64,0.5909,0.78,0.3284,52
87,8/15/11,2011,8,1,10,0,1,1,0.68,0.6364,0.69,0.2836,54
112,8/15/11,2011,8,1,11,0,1,2,0.72,0.6818,0.62,0.2537,41
116,8/15/11,2011,8,1,12,0,1,1,0.74,0.6818,0.58,0.2836,62
140,8/15/11,2011,8,1,13,0,1,1,0.78,0.7121,0.52,0.2836,53
95,8/15/11,2011,8,1,14,0,1,1,0.74,0.6818,0.55,0.0896,56
133,8/15/11,2011,8,1,15,0,1,3,0.74,0.6818,0.55,0.2985,49
225,8/15/11,2011,8,1,16,0,1,1,0.74,0.6818,0.55,0.3284,58
471,8/15/11,2011,8,1,17,0,1,1,0.74,0.6667,0.51,0.2836,59
413,8/15/11,2011,8,1,18,0,1,1,0.7,0.6515,0.65,0.194,70
343,8/15/11,2011,8,1,19,0,1,1,0.7,0.6515,0.65,0,54
240,8/15/11,2011,8,1,20,0,1,1,0.66,0.6212,0.74,0.1343,45
150,8/15/11,2011,8,1,21,0,1,1,0.66,0.6212,0.65,0.194,34
76,8/15/11,2011,8,1,22,0,1,1,0.66,0.6212,0.69,0.2537,22
77,8/15/11,2011,8,1,23,0,1,1,0.64,0.6061,0.69,0.2239,11
23,8/16/11,2011,8,2,0,0,1,1,0.64,0.6061,0.69,0.1045,8
12,8/16/11,2011,8,2,1,0,1,1,0.64,0.6061,0.69,0.1642,4
3,8/16/11,2011,8,2,2,0,1,1,0.62,0.5909,0.73,0.2239,1
5,8/16/11,2011,8,2,3,0,1,1,0.62,0.5909,0.73,0.2239,1
5,8/16/11,2011,8,2,4,0,1,1,0.64,0.6061,0.69,0.2985,0
29,8/16/11,2011,8,2,5,0,1,1,0.62,0.5909,0.73,0.2836,1
115,8/16/11,2011,8,2,6,0,1,1,0.62,0.5909,0.73,0.3284,4
328,8/16/11,2011,8,2,7,0,1,1,0.64,0.6061,0.69,0.2537,18
417,8/16/11,2011,8,2,8,0,1,1,0.7,0.6515,0.58,0.4478,24
171,8/16/11,2011,8,2,9,0,1,1,0.68,0.6364,0.61,0.2836,27
83,8/16/11,2011,8,2,10,0,1,1,0.7,0.6515,0.58,0.3881,28
110,8/16/11,2011,8,2,11,0,1,1,0.74,0.6667,0.51,0.2239,40
120,8/16/11,2011,8,2,12,0,1,1,0.76,0.6818,0.48,0.3284,42
147,8/16/11,2011,8,2,13,0,1,1,0.76,0.6818,0.48,0.2985,45
117,8/16/11,2011,8,2,14,0,1,1,0.76,0.6818,0.45,0.4179,65
123,8/16/11,2011,8,2,15,0,1,1,0.8,0.7121,0.41,0.2985,36
248,8/16/11,2011,8,2,16,0,1,1,0.8,0.7121,0.41,0.2239,55
525,8/16/11,2011,8,2,17,0,1,1,0.76,0.6818,0.45,0.3284,75
516,8/16/11,2011,8,2,18,0,1,1,0.76,0.6818,0.45,0.2239,54
320,8/16/11,2011,8,2,19,0,1,1,0.74,0.6667,0.48,0.194,56
232,8/16/11,2011,8,2,20,0,1,1,0.74,0.6667,0.51,0,48
177,8/16/11,2011,8,2,21,0,1,1,0.72,0.6667,0.54,0,38
121,8/16/11,2011,8,2,22,0,1,1,0.7,0.6515,0.61,0,31
57,8/16/11,2011,8,2,23,0,1,1,0.66,0.6212,0.65,0.1343,20
16,8/17/11,2011,8,3,0,0,1,1,0.66,0.6212,0.69,0.0896,8
12,8/17/11,2011,8,3,1,0,1,1,0.64,0.6061,0.73,0.1642,2
6,8/17/11,2011,8,3,2,0,1,1,0.66,0.6212,0.69,0,0
4,8/17/11,2011,8,3,3,0,1,1,0.64,0.5909,0.78,0,1
5,8/17/11,2011,8,3,4,0,1,1,0.64,0.6061,0.73,0,0
28,8/17/11,2011,8,3,5,0,1,1,0.64,0.6061,0.73,0,0
101,8/17/11,2011,8,3,6,0,1,1,0.62,0.5909,0.78,0,4
296,8/17/11,2011,8,3,7,0,1,1,0.66,0.6212,0.65,0.0896,12
452,8/17/11,2011,8,3,8,0,1,1,0.7,0.6515,0.54,0.1642,35
178,8/17/11,2011,8,3,9,0,1,1,0.74,0.6667,0.48,0.0896,31
91,8/17/11,2011,8,3,10,0,1,1,0.76,0.6818,0.43,0.0896,27
108,8/17/11,2011,8,3,11,0,1,1,0.78,0.697,0.43,0.1045,20
163,8/17/11,2011,8,3,12,0,1,1,0.8,0.7273,0.43,0.2836,26
138,8/17/11,2011,8,3,13,0,1,1,0.8,0.7121,0.41,0.194,38
138,8/17/11,2011,8,3,14,0,1,1,0.82,0.7273,0.36,0.1642,54
117,8/17/11,2011,8,3,15,0,1,1,0.8,0.7273,0.43,0.1343,42
238,8/17/11,2011,8,3,16,0,1,1,0.82,0.7424,0.43,0.2239,62
506,8/17/11,2011,8,3,17,0,1,1,0.8,0.7424,0.49,0.2239,46
470,8/17/11,2011,8,3,18,0,1,1,0.76,0.697,0.55,0.2537,86
297,8/17/11,2011,8,3,19,0,1,1,0.76,0.697,0.55,0.2239,50
243,8/17/11,2011,8,3,20,0,1,1,0.74,0.6818,0.58,0.2537,37
192,8/17/11,2011,8,3,21,0,1,1,0.72,0.6818,0.62,0.2239,38
142,8/17/11,2011,8,3,22,0,1,1,0.7,0.6515,0.65,0.194,29
85,8/17/11,2011,8,3,23,0,1,1,0.7,0.6515,0.65,0.2836,20
38,8/18/11,2011,8,4,0,0,1,1,0.68,0.6364,0.65,0.1343,18
11,8/18/11,2011,8,4,1,0,1,2,0.66,0.6212,0.65,0.1642,13
4,8/18/11,2011,8,4,2,0,1,1,0.66,0.6212,0.65,0.2239,2
6,8/18/11,2011,8,4,3,0,1,1,0.66,0.6212,0.69,0.2836,0
9,8/18/11,2011,8,4,4,0,1,1,0.64,0.6061,0.73,0.2239,0
27,8/18/11,2011,8,4,5,0,1,1,0.64,0.5909,0.78,0.2836,0
97,8/18/11,2011,8,4,6,0,1,2,0.64,0.5909,0.78,0.2537,6
289,8/18/11,2011,8,4,7,0,1,1,0.64,0.5909,0.78,0.2985,19
393,8/18/11,2011,8,4,8,0,1,1,0.66,0.6212,0.74,0.2836,27
186,8/18/11,2011,8,4,9,0,1,1,0.72,0.6818,0.66,0.2537,42
92,8/18/11,2011,8,4,10,0,1,1,0.74,0.697,0.66,0.2537,37
97,8/18/11,2011,8,4,11,0,1,1,0.76,0.7121,0.58,0.2537,44
139,8/18/11,2011,8,4,12,0,1,1,0.8,0.7424,0.52,0.2836,34
154,8/18/11,2011,8,4,13,0,1,1,0.8,0.7424,0.52,0.3582,33
